algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
2,sm_86,3072,768,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.1889,0.369981,1.9586,0
2,sm_86,768,3072,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.17216,0.364911,2.11961,0
2,sm_86,768,3072,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.147681,0.364891,2.47081,0
2,sm_86,768,3072,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.163969,0.364892,2.22538,0
2,sm_86,768,3072,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.1831,0.364928,1.99306,0
2,sm_86,768,3072,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.194902,0.364892,1.87218,0
2,sm_86,768,3072,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.203589,0.364895,1.79231,0
2,sm_86,1024,1024,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.0690672,0.204547,2.96157,0
2,sm_86,1024,1024,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.0736493,0.20452,2.77694,0
2,sm_86,1024,1024,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.0826528,0.204548,2.47479,0
2,sm_86,1024,1024,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.0821536,0.204566,2.49004,0
2,sm_86,1024,1024,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.0853021,0.204554,2.39799,0
2,sm_86,1024,1024,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.0920534,0.204478,2.2213,0
2,sm_86,4096,1024,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.221352,0.629993,2.84611,0
2,sm_86,4096,1024,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.240737,0.633051,2.62964,0
2,sm_86,4096,1024,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.281153,0.629986,2.24072,0
2,sm_86,4096,1024,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.290506,0.629922,2.16836,0
2,sm_86,4096,1024,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.291883,0.629997,2.15839,0
2,sm_86,4096,1024,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.326015,0.630015,1.93247,0
2,sm_86,1024,4096,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.241935,0.674172,2.78658,0
2,sm_86,1024,4096,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.256812,0.674194,2.62524,0
2,sm_86,1024,4096,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.289396,0.674205,2.3297,0
2,sm_86,1024,4096,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.296779,0.674165,2.27161,0
2,sm_86,1024,4096,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.305735,0.674154,2.20503,0
2,sm_86,1024,4096,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.322561,0.67417,2.09005,0
2,sm_86,768,768,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.0725814,0.199356,2.74665,0
2,sm_86,768,768,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.0776294,0.199398,2.56859,0
2,sm_86,768,768,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.0883174,0.199356,2.25726,0
2,sm_86,768,768,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.0890915,0.199381,2.23794,0
2,sm_86,768,768,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.0905299,0.19936,2.20214,0
2,sm_86,768,768,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.0995578,0.199363,2.00248,0
2,sm_86,3072,768,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.248029,0.69656,2.80837,0
2,sm_86,3072,768,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.268677,0.696572,2.5926,0
2,sm_86,3072,768,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.31673,0.696564,2.19924,0
2,sm_86,3072,768,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.318798,0.696535,2.18488,0
2,sm_86,3072,768,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.319927,0.696655,2.17754,0
2,sm_86,3072,768,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.363907,0.696619,1.91428,0
2,sm_86,768,3072,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.261112,0.727517,2.78622,0
2,sm_86,768,3072,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.273123,0.727587,2.66396,0
2,sm_86,768,3072,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.302336,0.727537,2.40639,0
2,sm_86,768,3072,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.3389,0.72747,2.14657,0
2,sm_86,768,3072,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.327173,0.72751,2.22363,0
